;nofiness;rs;rslongue;complrs;numvoie;typvoie;voie;compvoie;compldistrib;lieuditbp;commune;ligneacheminement;departement;libdepartement;telephone;statutjuridique;libstatutjuridique;categetab;libcategetab;siren;codeape;datecrea
structureej;910017078;UN P'TIT BOUT DE CHEMIN;;;165;R;DE LA HUMIÈRE;B;;;477;91120 PALAISEAU;91;ESSONNE;169310953;61;Association Loi 1901 Reconnue d'Utilité Publique;;;493120570;;01/01/2007
structureej;910017094;ASSOCIATION SER.FA;;;24;R;DANIELLE CASANOVA;;;;687;91170 VIRY CHATILLON;91;ESSONNE;169241952;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;434889762;8810A;01/01/2001
structureej;910017110;ASS MAINTIEN ET GARDE A DOMICILE;;;4;PL;RENE COTY;;;;687;91170 VIRY CHATILLON;91;ESSONNE;169218270;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;393379078;9499Z;01/01/2001
structureej;910017144;VITA LOGIS;;;99;AV;GABRIEL PÉRI;;;;549;91700 STE GENEVIEVE DES BOIS;91;ESSONNE;688572060;75;Autre Société;;;498076017;8810A;01/01/2001
structureej;910017169;L'HORIZON;;;29;R;DE JAUGY;;;;240;91690 FONTAINE LA RIVIERE;91;ESSONNE;164594598;61;Association Loi 1901 Reconnue d'Utilité Publique;;;493075782;8790A;06/06/2006
structureej;910017193;ACCOMPAGNEMENT LIEUX DE VIE ENTRAIDE;;ALVE;8;R;DU BAS COUDRAY;;;;174;91100 CORBEIL ESSONNES;91;ESSONNE;160852004;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;440100436;8720A;01/01/2001
structureej;910017227;AMICALE DE LA RESIDENCE SAINT JACQUES;;;3;R;DE CHEVAL RUE;;;;99;91820 BOUTIGNY SUR ESSONNE;91;ESSONNE;169906699;61;Association Loi 1901 Reconnue d'Utilité Publique;;;388644478;8730A;01/01/2001
structureej;910017268;LES BERCEAUX DE LILITH;;;33;R;DE CLERCY;;;;293;91590 GUIGNEVILLE SUR ESSONNE;91;ESSONNE;169233483;61;Association Loi 1901 Reconnue d'Utilité Publique;;;501541403;8790B;01/01/2008
structureej;910017326;SAS LES JARDINS DU PLESSIS;;;15;R;DU PLESSIS;;;;549;91700 STE GENEVIEVE DES BOIS;91;ESSONNE;;95;Société par Actions Simplifiée (S.A.S.);;;432165272;8730A;01/01/2001
structureej;910017342;ASS CENTRE DE SOINS INFIRMIERS (CSI);ASSOCIATION CENTRE DE SOINS INFIRMIERS;;12;R;GENERAL LECLERC;;;;122;91440 BURES SUR YVETTE;91;ESSONNE;169075978;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;404296022;8690D;01/01/2001
structureej;910017409;ASSOCIATION LE RELAIS PARENTAL;;;4;;SENTE MANICROCHE;;;;390;91660 LE MEREVILLOIS;91;ESSONNE;164951725;61;Association Loi 1901 Reconnue d'Utilité Publique;;;480130228;8899B;01/04/2004
structureej;910017474;PHARMACIE DU ROND POINT;PHARMACIE DU ROND POINT;;3;AV;CHARLES DE GAULLE;;;;103;91220 BRETIGNY SUR ORGE;91;ESSONNE;169889313;85;Soc. Exercice Libéral Responsabilité Limitée (S.E.L.A.R.L.);;;843410341;;24/08/2000
structureej;910017524;PHARMACIE  DOCO-LELU;PHARMACIE  DOCO-LELU;;47;BD;CHARLES DE GAULLE;;;;386;91540 MENNECY;91;ESSONNE;169234093;85;Soc. Exercice Libéral Responsabilité Limitée (S.E.L.A.R.L.);;;809627052;;24/08/2000
structureej;910017615;SAS HOPITAL PRIVE CLAUDE GALIEN;SAS HOPITAL PRIVE CLAUDE GALIEN;;20;RTE;ROUTE DE BOUSSY ST ANTOINE;;;;514;91480 QUINCY SOUS SENART;91;ESSONNE;169399000;95;Société par Actions Simplifiée (S.A.S.);699;Entité Ayant Autorisation;317235315;8610Z;01/01/2001
structureej;910017631;PHARMACIE DELATTRE - DIB;PHARMACIE DELATTRE - DIB;;10;R;BLAISE PASCAL;;;;432;91420 MORANGIS;91;ESSONNE;164548683;71;Société en Nom Collectif (S.N.C.);;;491551990;;24/08/2000
structureej;910017789;A.D.I.V.P.;;ASS.INFIRMIERS ST VINCENT DE PAU;4;PL;DE LA REPUBLIQUE;;;;687;91170 VIRY CHATILLON;91;ESSONNE;;61;Association Loi 1901 Reconnue d'Utilité Publique;699;Entité Ayant Autorisation;510572092;8690D;21/11/2008
structureej;910017805;TRISOMIE 21 ESSONNE;GRPE D'ETUDE POUR INSERTION SOCIALE PERS PORT DE TRISOMIE 21;;1;R;DU LANGUEDOC;;;;103;91220 BRETIGNY SUR ORGE;91;ESSONNE;;61;Association Loi 1901 Reconnue d'Utilité Publique;;;334611514;8690D;01/01/2001
structureej;910017839;ASSOCIATION DE SOINS À DOMICILE;;;46;R;DE LA DIVISION LECLERC;;;;587;91160 SAULX LES CHARTREUX;91;ESSONNE;164482961;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;433121944;8690D;02/12/2008
structureej;910018001;SYNERCO;;;17;R;DU PETIT CHATEAU;;;;525;91410 ROINVILLE;91;ESSONNE;;95;Société par Actions Simplifiée (S.A.S.);;;342088440;;01/01/2001
structureej;910018209;LYCÉE PROFESSIONNEL JEAN MONNET;;;51;AV;DU GÉNÉRAL DE GAULLE;;;;326;91260 JUVISY SUR ORGE;91;ESSONNE;169124450;26;Autre Etablissement Public à Caractère Administratif;;;199106311;8532Z;28/01/2009
structureej;910018282;TRIADE 91 - SOINS A DOMICILE;;;1;ALL;DES GARAYS;;ZAE DES GLAISES;;477;91120 PALAISEAU;91;ESSONNE;160145303;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;438387144;8690D;01/10/2001
structureej;910018324;PHARMACIE GENUIST;PHARMACIE GENUIST;;5;R;du Fromenteau;;;;275;91940 GOMETZ LE CHATEL;91;ESSONNE;;85;Soc. Exercice Libéral Responsabilité Limitée (S.E.L.A.R.L.);;;804617041;;15/06/2023
structureej;910018456;SELARL CHARRIN ET ASSOCIÉ;SELARL CHARRIN ET ASSOCIÉ;;1;R;ALEXANDRE THORIN;;;;318;91510 JANVILLE SUR JUINE;91;ESSONNE;160828603;85;Soc. Exercice Libéral Responsabilité Limitée (S.E.L.A.R.L.);;;498930494;;26/07/2001
structureej;910018555;SELAS PHARMACIE DE COURCELLE;SELAS PHARMACIE DE COURCELLE;;;;;;;;272;91190 GIF SUR YVETTE;91;ESSONNE;;91;Société Exercice Libéral par Actions Simplifiée (S.E.L.A.S.);;;442938098;;24/05/2002
structureej;910018621;SAINT VINCENT PAUL LOUISE MARILLAC;;;11;R;DE LA PAIX;B;;;326;91260 JUVISY SUR ORGE;91;ESSONNE;169216640;61;Association Loi 1901 Reconnue d'Utilité Publique;;;381425792;8790B;01/09/1990
structureej;910018795;AISH;ASSOCIATION POUR L'INSERTION SOCIALE PAR L'HABITAT;;2;ALL;ALBERT THOMAS;;;;377;91300 MASSY;91;ESSONNE;160110303;61;Association Loi 1901 Reconnue d'Utilité Publique;;;389770785;8899B;01/03/2006
structureej;910019066;SARL SERVICES ET CO;SARL SERVICES ET CO;;7;R;CAMP ROMAIN;;;;405;91490 MILLY LA FORET;91;ESSONNE;164574394;72;Société A Responsabilité Limitée (S.A.R.L.);;;502910664;9609Z;01/04/2008
structureej;910019157;ADMR TROIS RIVIERES;;;6;AV;JEAN JAURÈS;;;;533;91690 SACLAS;91;ESSONNE;160809967;61;Association Loi 1901 Reconnue d'Utilité Publique;;;492290382;9499Z;24/08/2009
structureej;910019264;ASSOCIATION SAUGE;ASSOCIATION SAUGE  SOLIDARITE AUTISME GESTION;;8;ALL;DES COUDRAIES;;;;272;91190 GIF SUR YVETTE;91;ESSONNE;169078278;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;511574527;;08/04/2010
structureej;910019355;EMPLOIS DU TEMPS SERVICES;;;11;AV;DE LA LIBERATION;;;;223;91150 ETAMPES;91;ESSONNE;164943583;72;Société A Responsabilité Limitée (S.A.R.L.);;;493339410;8810A;15/01/2007
structureej;910019447;CH SUD ESSONNE-DOURDAN-ETAMPES;;;26;AV;CHARLES DE GAULLE;;;;223;91150 ETAMPES;91;ESSONNE;160806948;14;Etablissement Public Intercommunal d'Hospitalisation;355;Centre Hospitalier (C.H.);200026433;8610Z;02/12/2009
structureej;910019702;SAS CLINIQUE MEDICALE DE VILLIERS/ORGE;;;43;R;VERDUN;;;;685;91700 VILLIERS SUR ORGE;91;ESSONNE;169467000;95;Société par Actions Simplifiée (S.A.S.);;;965201049;;29/04/1965
structureej;910019801;INOVIE SOMMEVILLE;INOVIE SOMMEVILLE;;4;R;DE BRUNOY;;;;514;91480 QUINCY SOUS SENART;91;ESSONNE;169008852;91;Société Exercice Libéral par Actions Simplifiée (S.E.L.A.S.);;;333940450;;26/02/2026
structureej;910020288;SAS CHATEAU DU PLESSIS PICARD;;;12;R;DE JUSSY;;;;174;91100 CORBEIL ESSONNES;91;ESSONNE;;95;Société par Actions Simplifiée (S.A.S.);;;451727051;;10/02/2004
structureej;910020403;SELAS CERBALLIANCE IDF SUD;SELAS CERBALLIANCE IDF SUD;;41;R;DU BOIS CHALAND;;BÂT. B - LOT 17;;340;91090 LISSES;91;ESSONNE;146741414;91;Société Exercice Libéral par Actions Simplifiée (S.E.L.A.S.);;;390675502;;23/01/2025
structureej;910020429;SISA POLE SANTE SAINT-EXUPERY;SISA POLE SANTE SAINT-EXUPERY;;12;PL;HENRI BARBUSSE;;;;286;91350 GRIGNY;91;ESSONNE;180791000;80;Société Interprofessionnelle Soins Ambulatoires (S.I.S.A.);;;;;15/06/2010
structureej;910020437;SISA MAISON DE SANTE DE MORANGIS;SISA MAISON DE SANTE PLURI-PROFESSIONNELLE DE MORANGIS;;30;AV;DU CHATEAU;;;;432;91420 MORANGIS;91;ESSONNE;169346935;80;Société Interprofessionnelle Soins Ambulatoires (S.I.S.A.);;;;;29/10/2010
structureej;910020445;SISA GROUPE MEDICAL DES TARTERETS;SISA GROUPE MEDICAL DES TARTERETS DE CORBEIL-ESSONNES;;3;R;HENRI MATISSE;;;;174;91100 CORBEIL ESSONNES;91;ESSONNE;160883456;80;Société Interprofessionnelle Soins Ambulatoires (S.I.S.A.);;;308285634;;20/10/2010
structureej;910020510;SEGAH;SERVICE ESSONNIEN DU GRAND AGE - SEGAH;;24;R;BARON DE NIVIÈRE;;;;661;91140 VILLEBON SUR YVETTE;91;ESSONNE;160197700;26;Autre Etablissement Public à Caractère Administratif;;;200034460;;17/10/2011
structureej;910020668;SAS RESIDENCE DU PLATEAU;SOCIETE A RESPONSABILITÉ LIMITÉ;;1;R;PAUL VAILLANT COUTURIER;;;;27;91200 ATHIS MONS;91;ESSONNE;;95;Société par Actions Simplifiée (S.A.S.);;;479309544;;29/10/2012
structureej;910020676;ASS GESTION MARPA VERT LE GRAND;ASSOCIATION DE GESTION MARPA VERT LE GRAND;;23;R;DE LA CROIX BOISSEE;;;;648;91810 VERT LE GRAND;91;ESSONNE;164560272;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;511470346;9499Z;02/02/2009
structureej;910020692;GCSMS POLE AUTONOMIE SANTE INFORMATION;GCS-MS POLE AUTONOMIE SANTE INFORMATION;;;R;DE BIGOTTE;;;;135;91750 CHAMPCUEIL;91;ESSONNE;;66;Groupement de Coopération Sociale ou Médico-Sociale privé;;;790525273;8810B;15/10/2012
structureej;910021146;ASS GESTION MARPA MILLY LA FORET;ASSOCIATION DE GESTION DE LA MARPA  DE MILLY LA FORET;;;PL;DE LA REPUBLIQUE;;MAIRIE;;405;91490 MILLY LA FORET;91;ESSONNE;;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;512372640;;27/03/2009
structureej;910021179;GCSMS HEPAD PUBLICS DE L'ESSONNE SIEGE;GROUPEMENT DE COOPERATION SOCIALE ET MEDICO-SOCIALE;;;VOI;DU CHEMINET;;;;432;91421 MORANGIS CEDEX;91;ESSONNE;169531947;30;Groupement de Coopération Sociale ou Médico-Sociale public;;;130018997;8412Z;31/12/2013
structureej;910021211;ASSOCIATION APSB;ASSOCIATION DE PROMOTION DE LA SANTE DE BRÉTIGNY S/ORGE;;;CHE;DE L'EXPLOITATION;;;;494;91220 LE PLESSIS PATE;91;ESSONNE;;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;;;18/02/2014
structureej;910021286;ASS CENTRE DENTAIRE ACSP;ASSOCIATION CENTRE DENTAIRE ACSP;;3;AV;DU MARECHAL JUIN;;;;691;91330 YERRES;91;ESSONNE;;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;797885142;;11/09/2013
structureej;910021294;CTRE ECHOGRAPHIE-PERINAT DE PARAY;ASSOCIATION CENTRE ÉCHOGRAPHIE ET PÉRINATALITÉ DE PARAY;;57;AV;DES BLEUETS;;;;589;91600 SAVIGNY SUR ORGE;91;ESSONNE;;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;801651167;;01/03/2014
structureej;910021336;SAS IMAGERIE OXYGENE O2;SAS IMAGERIE OXYGNE 02;;12;BD;PIERRE BROSSELETTE;;;;21;91290 ARPAJON;91;ESSONNE;;95;Société par Actions Simplifiée (S.A.S.);;;793073412;;20/06/2014
structureej;910021401;SELAS MEDI +;SELAS MEDI +;;;AV;DU MOUSSEAU;;;;228;91000 EVRY COURCOURONNES;91;ESSONNE;169364229;91;Société Exercice Libéral par Actions Simplifiée (S.E.L.A.S.);699;Entité Ayant Autorisation;538329855;;29/04/2025
structureej;910021500;ASS SOIGNER A FORGES LES BAINS;ASSOCIATION SOIGNER À FORGES LES BAINS;;30;R;DU DOCTEUR BABIN;;;;249;91470 FORGES LES BAINS;91;ESSONNE;624121628;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;;;18/04/2012
structureej;910021526;SISA MSP DE LONGJUMEAU;SOCIETE INTERPROFESSIONNEL SOINS AMBULATOIRE DE LONGJUMEAU;;9;R;DE LA MARNE;;;;345;91160 LONGJUMEAU;91;ESSONNE;;80;Société Interprofessionnelle Soins Ambulatoires (S.I.S.A.);;;;;12/11/2014
structureej;910021542;SISA MSP DE MORSANG SUR ORGE;SISA MSP DE MORSANG SUR ORGE;;3;R;JULES FERRY;;;;434;91390 MORSANG SUR ORGE;91;ESSONNE;;80;Société Interprofessionnelle Soins Ambulatoires (S.I.S.A.);;;;;13/03/2014
structureej;910021567;SISA LES ALLEES;SISA LES ALLEES;;18;AV;CARNOT;;;;174;91100 CORBEIL ESSONNES;91;ESSONNE;680406068;80;Société Interprofessionnelle Soins Ambulatoires (S.I.S.A.);;;820042893;;04/01/2014
structureej;910021658;SAS THALAMER;SAS THALAMER;;2;R;DE LA MARE NEUVE;;;;228;91000 EVRY COURCOURONNES;91;ESSONNE;;95;Société par Actions Simplifiée (S.A.S.);;;303890602;;19/04/2015
structureej;910021666;CCAS ARPAJON;CENTRE COMMUNAL D'ACTION SOCIALE ARPAJON;MAIRIE;70;GR;RUE;;;;21;91290 ARPAJON;91;ESSONNE;164904270;17;Centre Communal d'Action Sociale;;;269100145;;16/06/2015
structureej;910021674;PHARMACIE CENTRALE DE TIGERY;PHARMACIE CENTRALE DE TIGERY;;16;PL;DU PLESSIS-SAUCOURT;;;;617;91250 TIGERY;91;ESSONNE;967558715;85;Soc. Exercice Libéral Responsabilité Limitée (S.E.L.A.R.L.);;;812705432;;03/06/2015
structureej;910021690;SISA ATHIS AVENIR-SANTE;SISA ATHIS AVENIR-SANTE;;4;R;DE L'ENTENTE;;;;27;91200 ATHIS MONS;91;ESSONNE;664324533;80;Société Interprofessionnelle Soins Ambulatoires (S.I.S.A.);;;809111255;;10/11/2014
structureej;910021716;SISA MSP PARAY VIEILLE POSTE;SISA MAISON DE SANTE PLURIDISCIPLINAIRE-PARAY VIEILLE POSTE;;91;AV;ALSACE LORRAINE;;;;479;91550 PARAY VIEILLE POSTE;91;ESSONNE;661703398;80;Société Interprofessionnelle Soins Ambulatoires (S.I.S.A.);;;;;28/11/2014
structureej;910021732;SISA MSP DU BOIS BADEAU;SISA MSP DU BOIS BADEAU;;36;R;DU BOIS BADEAU;;;;103;91220 BRETIGNY SUR ORGE;91;ESSONNE;146151550;80;Société Interprofessionnelle Soins Ambulatoires (S.I.S.A.);699;Entité Ayant Autorisation;830025714;;26/11/2013
structureej;910021757;ASS SANTEQUIP;ASSOCIATION SANTEQUIP;;15;R;FRANÇOIS MITTERAND;;;;345;91160 LONGJUMEAU;91;ESSONNE;637675579;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;;;20/09/2015
structureej;910021773;ASS MEKIPODIN CONFERENCE MEDICALE;ASS MEKIPODIN CONFERENCE MEDICALE;;1;R;DES FFI;;;;511;91740 PUSSAY;91;ESSONNE;164952308;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;;;20/09/2015
structureej;910021799;ASS GPSDS;ASSOCIATION GPSDS;;2;AV;JEAN JAURES;;;;533;91690 SACLAS;91;ESSONNE;160809800;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;;;20/09/2015
structureej;910021815;ASSOCIATION CENTRE DENTAIRE OUEST;ASSOCIATION CENTRE DENTAIRE OUEST ESSONNE (CDOE);;1;AV;DES CAUSSES;B;;;692;91940 LES ULIS;91;ESSONNE;;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;;;11/07/2015
structureej;910021831;SELARL SIGMABIO;SELARL SIGMABIO;;8;PL;DES VICTOIRES;;;;174;91100 CORBEIL ESSONNES;91;ESSONNE;164969020;85;Soc. Exercice Libéral Responsabilité Limitée (S.E.L.A.R.L.);699;Entité Ayant Autorisation;815038997;;21/11/2022
structureej;910021898;CENTRE COMMUNAL D'ACTION SOCIALE;;MAIRIE;1;AV;CHARLES DE GAULLE;;;;376;91630 MAROLLES EN HUREPOIX;91;ESSONNE;164560967;3;Commune;;;269100723;8899B;01/03/1983
structureej;910021922;COMMUNE DE MORIGNY-CHAMPIGNY;;;5;R;DE LA MAIRIE;;;;433;91150 MORIGNY CHAMPIGNY;91;ESSONNE;164943909;3;Commune;;;219104338;;15/02/2016
structureej;910022136;CLIC SUD-ESSONNE;CENTRE LOCAL D'INFORMATION ET DE COORDINATION SUD-ESSONNE;;19;PROM;DES PRES;;;;223;91150 ETAMPES;91;ESSONNE;160801567;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;443572730;;19/02/2014
structureej;910022185;COORDINATION GERONTO DU HUREPOIX;CLIC COORDINATION GERONTOLOGIQUE DU HUREPOIX (CGH);;;PL;DU GYMNASE;;;;338;91470 LIMOURS;91;ESSONNE;164917148;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;478565534;;12/06/2006
structureej;910022201;ASSOCIATION CDS MEDICO-DENTAIRE BLAISE;ASSOCIATION CENTRE DE SANTE MEDICO-DENTAIRE BLAISE PASCAL;;42;COUR;BLAISE PASCAL;;;;228;91000 EVRY COURCOURONNES;91;ESSONNE;;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;828593939;;02/03/2017
structureej;910022243;SAS GEP SANTE;SAS GEP SANTE;;12;AV;DU QUEBEC;;;;661;91140 VILLEBON SUR YVETTE;91;ESSONNE;169283475;95;Société par Actions Simplifiée (S.A.S.);699;Entité Ayant Autorisation;477956262;;10/01/2005
structureej;910022284;ASSOCIATION APBD;ASSOCIATION POUR LA PROMOTION BUCCO-DENTAIRE;;1;PL;YVONNE JEANINE TRIHOREAU;;;;570;91240 ST MICHEL SUR ORGE;91;ESSONNE;173222210;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;827874439;;13/01/2017
structureej;910022300;CCVE;COMMUNAUTE DE COMMUNES DU VAL D' ESSONNE;;;R;BLANCHARD;;PARVIS DES COMMUNAUTES;;45;91610 BALLANCOURT SUR ESSONNE;91;ESSONNE;;3;Commune;;;249100546;8411Z;18/12/2014
structureej;910022318;SARL DOMPERSOW;SARL DOMPERSOW - AGE D'OR SERVICES;AGE D'OR SERVICES;6;R;DU BOIS SAUVAGE;;;;228;91000 EVRY COURCOURONNES;91;ESSONNE;169830411;72;Société A Responsabilité Limitée (S.A.R.L.);;;817655293;;10/03/2016
structureej;910022334;MSSD;MULTI-SERVICES ET SOINS A DOMICILE;;5;AV;DU 8 MAI;;;;477;91120 PALAISEAU;91;ESSONNE;951928732;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;823010079;;04/10/2016
structureej;910022359;MSP JUVISY SUR ORGE;MSP JUVISY SUR ORGE;;9;PL;DU MARECHAL LECLERC;;;;326;91260 JUVISY SUR ORGE;91;ESSONNE;608535288;80;Société Interprofessionnelle Soins Ambulatoires (S.I.S.A.);;;824425581;;07/04/2015
structureej;910022375;SARL ACFT SERVICES;SARL ACFT SERVICES - AGE D'OR SERVICE;AGE D'OR SERVICE;2;R;JACQUARD;;;;573;91280 ST PIERRE DU PERRAY;91;ESSONNE;160882535;72;Société A Responsabilité Limitée (S.A.R.L.);;;508522950;;16/05/2014
structureej;910022409;GCS GPS 91;GCS GUERIR PREVENIR SOIGNER EN ESSONNE - GPS 91;;8;R;ROGER CLAVIER;;;;235;91700 FLEURY MEROGIS;91;ESSONNE;;89;Groupement de Coopération Sanitaire Privé;;;833575764;;26/09/2017
structureej;910022425;ASSOCIATION CDS CAILLEBOTTE;ASSOCIATION CENTRE DE SANTE CAILLEBOTTE;;14;R;PIERRE BROSSOLETTE;;;;691;91330 YERRES;91;ESSONNE;169381590;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;814385779;;14/09/2017
structureej;910022441;LA SOURCE 91;LA SOURCE 91 SERVICE D'AIDE A LA PERSONNE;;4;R;HENRI BARBUSSE;;;;21;91290 ARPAJON;91;ESSONNE;;1;Etat;;;382280337;8899B;07/11/2017
structureej;910022466;AJPC;ASS JURIDIQUE PROTECTION ET CONSEIL;;;PARC;GUTENBERG BAT 3 PORTE 3;;;VOIE LA CARDON;477;91120 PALAISEAU;91;ESSONNE;;1;Etat;;;388525479;;08/11/2017
structureej;910022482;ATIE;ASSOCIATION TUTELAIRE INADAPTES ESSONNE;;4;R;CHARLES BAUDELAIRE;;;;228;91000 EVRY COURCOURONNES;91;ESSONNE;;1;Etat;;;319468005;8899B;09/11/2017
structureej;910022532;ASSOCIATION NEPALE;ASSOCIATION NEPALE;;2;RTE;DE LONGPONT;;;;549;91700 STE GENEVIEVE DES BOIS;91;ESSONNE;169632970;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;450628334;;29/03/2017
structureej;910022565;UDAF ESSONNE;UNION DEPARTEMENTALE ASSOCIATION FAMILLIALE ESSONNE;UNION DÉPT DES ASSO FAMILIALES;315;SQ;DES CHAMPS ELYSEES;;;BP 107;228;91001 EVRY CEDEX;91;ESSONNE;160913000;1;Etat;;;785214354;;07/12/2017
structureej;910022631;SISA SANTE EVRY AUNETTES;SISA SANTE EVRY AUNETTES;;29;R;DE L'ESSONNE;;;;228;91000 EVRY COURCOURONNES;91;ESSONNE;164971360;80;Société Interprofessionnelle Soins Ambulatoires (S.I.S.A.);;;829345743;;13/01/2017
structureej;910022656;SISA MSP SIMONE VEIL;SISA MSP SIMONE VEIL;;8;PL;DES COPAINS D'ABORD;;;COURCOURONNES;228;91080 EVRY COURCOURONNES;91;ESSONNE;184640020;80;Société Interprofessionnelle Soins Ambulatoires (S.I.S.A.);;;838399830;;17/04/2014
structureej;910022680;SISA LA SACLASIENNE;SISA LA SACLASIENNE;;4;AV;JEAN JAURES;;;;533;91690 SACLAS;91;ESSONNE;178653361;80;Société Interprofessionnelle Soins Ambulatoires (S.I.S.A.);;;;;30/01/2018
structureej;910022714;SARL EVAD'A DOMICILE;;;62;AV;JEAN JAURES;;;;312;91430 IGNY;91;ESSONNE;160192332;72;Société A Responsabilité Limitée (S.A.R.L.);;;750364564;;16/03/2012
structureej;910022730;ASSO OEUVRES SOCIALES PROTESTANTES;ASSOCIATION OEUVRES SOCIALES PROTESTANTES;;30;AV;SAINT LAURENT;;BATIMENT D1;;471;91400 ORSAY;91;ESSONNE;;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;835273442;;17/11/2017
structureej;910022755;SISA MEKIPSYPODINOS;SISA MEKIPSYPODINOS;;20;PL;DU CAROUGE;;;;511;91740 PUSSAY;91;ESSONNE;608512963;80;Société Interprofessionnelle Soins Ambulatoires (S.I.S.A.);;;;;05/07/2016
structureej;910022789;SARL 02 PALAISEAU SACLAY;SARL 02 PALAISEAU SACLAY;;7;RTE;DE SACLAY;;;;477;91120 PALAISEAU;91;ESSONNE;;72;Société A Responsabilité Limitée (S.A.R.L.);;;803474873;;19/01/2016
structureej;910022813;ASSO URGENCES SOINS DENTAIRES 91;ASSOCIATION URGENCES SOINS DENTAIRES 91;;180;RTE;NATIONALE 7;;;LOT 22;27;91200 ATHIS MONS;91;ESSONNE;;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;;;23/02/2018
structureej;910022854;SAS LD SANTE;SAS LD SANTE;;3;ALL;DES GARAYS;;;;477;91120 PALAISEAU;91;ESSONNE;;95;Société par Actions Simplifiée (S.A.S.);;;828435040;;18/04/2018
structureej;910022870;SARL SOTOLONG;SARL SOTOLONG;;67;R;DE CORBEIL;;;;345;91160 LONGJUMEAU;91;ESSONNE;;72;Société A Responsabilité Limitée (S.A.R.L.);;;341469773;;04/07/2018
structureej;910022896;INZO SERVICES AIDE À DOMICILE;SERVICE PRESTATAIRE D'AIDE ET D'ACCOMPAGNEMENT À DOMICILE;;1;PL;ANATOLE FRANCE;;;;326;91260 JUVISY SUR ORGE;91;ESSONNE;984207846;72;Société A Responsabilité Limitée (S.A.R.L.);;;794575985;;10/12/2013
structureej;910022912;SARL ZEN SENIORS SCES - CDN SERVICES;SARL ZEN SENIORS SERVICES - CDN SERVICES;;10;R;JEAN JACQUES ROUSSEAU;B;;;286;91350 GRIGNY;91;ESSONNE;169063462;72;Société A Responsabilité Limitée (S.A.R.L.);;;534407135;;17/06/2013
structureej;910022938;FACILADOM - FRANCISÉ GROUPE 02;SERVICE PRESTATAIRE D'AIDE ET D'ACCOMPAGNEMENT A DOMICILE;;1;R;JULES ALEXANDRE GEOFFROY;;;;174;91100 CORBEIL ESSONNES;91;ESSONNE;892976586;78;Entreprise Unipersonnelle Responsabilité Limitée (E.U.R.L.);;;825003437;;23/01/2017
structureej;910022953;MA DEUXIEME FAMILLE;SERVICE PRESTATAIRE D'AIDE ET D'ACCOMPAGNEMENT A DOMICILE;;1;ALL;DES GARAYS;;;;477;91120 PALAISEAU;91;ESSONNE;892976705;72;Société A Responsabilité Limitée (S.A.R.L.);;;823625322;;09/11/2016
structureej;910022987;DOM PAGES SERVICES;SERVICES AIDE À DOMICILE;;55;R;FERAY;;;;174;91100 CORBEIL ESSONNES;91;ESSONNE;631751594;95;Société par Actions Simplifiée (S.A.S.);;;530572148;;15/06/2011
structureej;910023019;ASCDM;ASSOCIATION SOLIDAIRE CONTRE LES DESERTS MEDICAUX;;28;RTE;DE GRIGNY;;;CCIAL DU MOULIN DE VIRY;687;91170 VIRY CHATILLON;91;ESSONNE;184771535;60;Association Loi 1901 non Reconnue d'Utilité Publique;;;824330286;;17/08/2018
structureej;910023043;GCS IFSI ILE DE FRANCE;GCS IFSI ILE DE FRANCE;;59;BD;HENRI DUNANT;;;;174;91100 CORBEIL ESSONNES;91;ESSONNE;;29;Groupement de Coopération Sanitaire public;;;;;01/10/2018
structureej;910023068;UNIVERSITÉ D'EVRY VAL D'ESSONNE;;;23;BD;FRANCOIS MITTERAND;;;;228;91025 EVRY CEDEX;91;ESSONNE;169477000;26;Autre Etablissement Public à Caractère Administratif;;;199119751;8542Z;29/08/1991
